,Jan 2015,Feb 2015,Mar 2015,April 2015,May 2015,June 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,April 2016,May 2016,June 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,April 2017,May 2017,June 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,April 2018,May 2018,June 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,April 2019,May 2019,June 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,April 2020,May 2020,June 2020,Jul 2020,Aug 2020
970,13.521076202392578,16.942001342773438,17.638690948486328,17.46523094177246,15.665924072265625,19.30046272277832,15.442537307739258,17.384540557861328,18.37407684326172,16.983463287353516,16.758922576904297,14.890769004821777,14.418845176696777,19.316768646240234,20.021846771240234,17.118459701538086,16.488231658935547,19.519691467285156,18.070537567138672,15.142230987548828,18.02899932861328,18.828001022338867,15.03846263885498,14.25230884552002,10.071845054626465,13.550308227539062,19.198537826538086,18.341075897216797,17.95230484008789,20.774616241455078,16.36676788330078,17.001848220825195,18.5511531829834,21.002384185791016,19.487998962402344,20.29353904724121,19.341846466064453,17.05253791809082,17.34007453918457,19.79823112487793,20.58030891418457,20.901845932006836,16.585308074951172,17.394306182861328,18.264846801757812,13.700693130493164,18.523155212402344,15.312076568603516,13.234846115112305,13.469846725463867,14.760923385620117,17.363231658935547,15.828537940979004,19.559537887573242,17.698001861572266,18.040386199951172,16.909385681152344,21.178232192993164,18.222999572753906,13.498538970947266,12.538385391235352,12.087615966796875,14.789153099060059,18.188613891601562,13.848845481872559,17.416000366210938,17.8463077545166,16.962385177612305
971,13.521076202392578,16.942001342773438,17.638690948486328,17.46523094177246,15.665924072265625,19.30046272277832,15.442537307739258,17.384540557861328,18.37407684326172,16.983463287353516,16.758922576904297,14.890769004821777,14.418845176696777,19.316768646240234,20.021846771240234,17.118459701538086,16.488231658935547,19.519691467285156,18.070537567138672,15.142230987548828,18.02899932861328,18.828001022338867,15.03846263885498,14.25230884552002,10.071845054626465,13.550308227539062,19.198537826538086,18.341075897216797,17.95230484008789,20.774616241455078,16.36676788330078,17.001848220825195,18.5511531829834,21.002384185791016,19.487998962402344,20.29353904724121,19.341846466064453,17.05253791809082,17.34007453918457,19.79823112487793,20.58030891418457,20.901845932006836,16.585308074951172,17.394306182861328,18.264846801757812,13.700693130493164,18.523155212402344,15.312076568603516,13.234846115112305,13.469846725463867,14.760923385620117,17.363231658935547,15.828537940979004,19.559537887573242,17.698001861572266,18.040386199951172,16.909385681152344,21.178232192993164,18.222999572753906,13.498538970947266,12.538385391235352,12.087615966796875,14.789153099060059,18.188613891601562,13.848845481872559,17.416000366210938,17.8463077545166,16.962385177612305
972,13.962538719177246,18.252079010009766,18.45246124267578,18.618000030517578,16.53238296508789,17.911460876464844,15.26253890991211,17.520538330078125,17.827308654785156,15.179309844970703,16.238462448120117,15.055001258850098,15.272384643554688,20.529693603515625,20.725383758544922,17.78815460205078,17.6790771484375,19.036075592041016,18.399845123291016,15.996768951416016,17.64830780029297,19.264768600463867,15.284077644348145,14.816615104675293,13.419692993164062,17.358154296875,20.451847076416016,18.905384063720703,18.68269157409668,20.148616790771484,17.21323013305664,15.602922439575195,17.966075897216797,18.51861572265625,19.6368465423584,19.07154083251953,19.666921615600586,18.270307540893555,18.589921951293945,20.008230209350586,19.91407585144043,18.919771194458008,16.097309112548828,16.712766647338867,17.802000045776367,14.088231086730957,17.988386154174805,15.00338363647461,14.13776969909668,16.27984619140625,17.300846099853516,17.742076873779297,17.537307739257812,19.079538345336914,17.43761444091797,17.993770599365234,17.300920486450195,19.299922943115234,16.662538528442383,14.129922866821289,13.782538414001465,15.678231239318848,16.835308074951172,17.600767135620117,14.649613380432129,18.217845916748047,17.147153854370117,17.59646224975586
973,10.795614242553711,14.73338508605957,17.04153823852539,17.285846710205078,15.206307411193848,17.660921096801758,16.068769454956055,16.80946159362793,17.435691833496094,15.731924057006836,14.725462913513184,12.706998825073242,11.62115478515625,16.305540084838867,18.155616760253906,16.99238395690918,16.75515365600586,18.71746063232422,18.181001663208008,15.115385055541992,16.914384841918945,17.536693572998047,13.502385139465332,12.096691131591797,9.649922370910645,13.58415412902832,17.50223159790039,16.511768341064453,17.609384536743164,20.430461883544922,16.581153869628906,16.445463180541992,17.094228744506836,18.944154739379883,17.060768127441406,17.083232879638672,15.49284553527832,16.345537185668945,17.122385025024414,18.22492218017578,19.044769287109375,19.534923553466797,16.42300033569336,17.118844985961914,18.00076675415039,13.8953857421875,16.932308197021484,11.35692310333252,11.195463180541992,12.741923332214355,14.223461151123047,16.721691131591797,15.447922706604004,18.866924285888672,18.00423240661621,18.441537857055664,17.81261444091797,20.094614028930664,17.538692474365234,11.366077423095703,11.068769454956055,13.313462257385254,15.041691780090332,18.940227508544922,13.69430923461914,17.3616943359375,17.947002410888672,15.950461387634277
974,14.980545997619629,16.39336395263672,17.113636016845703,17.002363204956055,14.014636039733887,14.594364166259766,15.079636573791504,16.467819213867188,18.940275192260742,13.03436279296875,16.748455047607422,13.419634819030762,12.85281753540039,18.507726669311523,18.540544509887695,17.136091232299805,16.455364227294922,17.517818450927734,19.855819702148438,15.527819633483887,16.647001266479492,20.700544357299805,16.480634689331055,17.756364822387695,13.992727279663086,16.707181930541992,18.986818313598633,16.557544708251953,16.349092483520508,19.170909881591797,17.213544845581055,14.630545616149902,15.42763614654541,18.008544921875,17.747636795043945,17.775999069213867,18.111181259155273,18.115636825561523,17.27045249938965,19.42181968688965,18.586816787719727,19.060909271240234,17.138456344604492,16.811729431152344,17.513545989990234,14.061819076538086,15.466363906860352,15.121365547180176,15.815274238586426,16.413000106811523,15.645455360412598,15.716817855834961,16.283363342285156,17.429729461669922,16.168182373046875,16.188093185424805,16.045907974243164,16.56236457824707,17.838911056518555,15.313454627990723,14.309001922607422,16.814088821411133,14.300637245178223,18.523818969726562,13.36690902709961,15.537364959716797,16.579179763793945,18.594999313354492
975,13.046181678771973,15.920727729797363,16.743545532226562,17.33436393737793,15.091546058654785,17.09790802001953,14.945180892944336,16.887725830078125,17.163454055786133,14.204909324645996,15.150727272033691,13.056636810302734,13.495453834533691,17.791635513305664,18.833362579345703,16.64818000793457,16.38445472717285,18.576091766357422,18.122182846069336,15.681453704833984,17.311363220214844,17.781455993652344,14.235635757446289,13.639908790588379,11.420000076293945,15.367908477783203,18.60936164855957,17.117271423339844,17.095001220703125,19.430816650390625,16.555635452270508,15.314179420471191,16.500364303588867,16.804183959960938,16.834815979003906,16.961090087890625,16.8575439453125,15.952454566955566,16.897363662719727,18.423545837402344,18.97754669189453,18.816089630126953,16.501365661621094,16.5551815032959,17.626909255981445,13.136635780334473,15.846364974975586,13.436182022094727,12.384546279907227,14.805999755859375,15.402999877929688,16.79181671142578,16.93236541748047,18.496456146240234,17.507816314697266,18.11536407470703,16.854999542236328,18.235816955566406,16.181001663208008,12.664363861083984,11.750728607177734,13.846909523010254,15.191819190979004,16.802818298339844,13.636818885803223,17.543180465698242,17.27381706237793,17.29963493347168
976,13.148923873901367,16.018001556396484,16.865154266357422,17.405460357666016,15.184386253356934,17.159847259521484,15.028383255004883,16.973461151123047,17.221153259277344,14.297154426574707,15.16046142578125,13.115077018737793,13.630924224853516,17.829538345336914,18.887229919433594,16.73830795288086,16.522077560424805,18.67984390258789,18.256155014038086,15.746768951416016,17.397153854370117,17.914308547973633,14.302308082580566,13.7127685546875,11.514616012573242,15.423999786376953,18.71323013305664,17.196922302246094,17.27761459350586,19.545692443847656,16.651538848876953,15.549844741821289,16.621309280395508,16.991153717041016,16.97830581665039,17.108694076538086,16.976537704467773,16.14115333557129,17.023923873901367,18.578922271728516,19.126461029052734,18.970998764038086,16.66023063659668,16.73499870300293,17.783924102783203,13.256155014038086,15.957152366638184,13.657461166381836,12.54669189453125,14.960308074951172,15.397615432739258,16.890077590942383,17.341768264770508,18.74799919128418,17.79192352294922,18.37861442565918,17.18177032470703,18.614076614379883,16.497385025024414,12.710153579711914,11.891922950744629,14.029000282287598,15.21992301940918,16.962383270263672,13.933846473693848,17.714998245239258,17.50669288635254,17.235843658447266
977,13.093616485595703,15.836231231689453,16.783924102783203,17.29576873779297,15.124232292175293,17.055538177490234,14.967691421508789,16.849231719970703,17.066383361816406,14.224615097045898,14.988692283630371,13.006000518798828,13.606000900268555,17.68222999572754,18.7583065032959,16.65561294555664,16.450077056884766,18.54176902770996,18.16754150390625,15.677460670471191,17.267536163330078,17.756847381591797,14.168615341186523,13.586307525634766,11.510000228881836,15.279231071472168,18.555076599121094,17.102922439575195,17.194154739379883,19.391000747680664,16.56615447998047,15.480536460876465,16.50130844116211,16.916845321655273,16.77476692199707,16.852386474609375,16.774845123291016,15.951615333557129,16.92115592956543,18.474153518676758,18.928075790405273,18.777921676635742,16.594768524169922,16.623382568359375,17.634000778198242,13.20430850982666,15.784845352172852,13.519463539123535,12.539691925048828,14.811847686767578,15.302539825439453,16.74746322631836,17.138999938964844,18.55861473083496,17.655153274536133,18.210153579711914,16.987154006958008,18.427152633666992,16.286693572998047,12.626999855041504,11.865154266357422,13.889846801757812,15.092000007629395,16.841459274291992,13.68953800201416,17.507923126220703,17.356691360473633,17.256690979003906
978,12.241751670837402,15.014248847961426,15.774749755859375,17.153501510620117,15.326083183288574,17.74799919128418,15.643081665039062,16.629167556762695,17.22283363342285,13.149917602539062,13.384166717529297,12.19575023651123,11.908916473388672,16.22216796875,17.170082092285156,15.810833930969238,15.905250549316406,19.03583335876465,17.843584060668945,14.885416984558105,16.38199806213379,14.914834022521973,12.653166770935059,12.217665672302246,10.634331703186035,13.610581398010254,16.682083129882812,16.227832794189453,16.635082244873047,18.827417373657227,16.406333923339844,14.718499183654785,16.101083755493164,14.99658203125,14.573582649230957,15.428749084472656,15.104334831237793,14.291000366210938,15.118918418884277,17.731168746948242,16.287498474121094,17.787166595458984,15.867335319519043,15.0773344039917,16.088165283203125,11.64516544342041,14.795998573303223,12.773833274841309,12.360916137695312,14.38558578491211,14.115416526794434,15.667583465576172,14.985248565673828,17.57524871826172,17.71925163269043,17.44099998474121,17.04483413696289,17.381916046142578,14.829499244689941,12.038249969482422,11.48941707611084,13.729083061218262,13.795417785644531,16.480581283569336,12.673999786376953,16.160085678100586,16.614084243774414,17.28641700744629
979,12.241751670837402,15.014248847961426,15.774749755859375,17.153501510620117,15.326083183288574,17.74799919128418,15.643081665039062,16.629167556762695,17.22283363342285,13.149917602539062,13.384166717529297,12.19575023651123,11.908916473388672,16.22216796875,17.170082092285156,15.810833930969238,15.905250549316406,19.03583335876465,17.843584060668945,14.885416984558105,16.38199806213379,14.914834022521973,12.653166770935059,12.217665672302246,10.634331703186035,13.610581398010254,16.682083129882812,16.227832794189453,16.635082244873047,18.827417373657227,16.406333923339844,14.718499183654785,16.101083755493164,14.99658203125,14.573582649230957,15.428749084472656,15.104334831237793,14.291000366210938,15.118918418884277,17.731168746948242,16.287498474121094,17.787166595458984,15.867335319519043,15.0773344039917,16.088165283203125,11.64516544342041,14.795998573303223,12.773833274841309,12.360916137695312,14.38558578491211,14.115416526794434,15.667583465576172,14.985248565673828,17.57524871826172,17.71925163269043,17.44099998474121,17.04483413696289,17.381916046142578,14.829499244689941,12.038249969482422,11.48941707611084,13.729083061218262,13.795417785644531,16.480581283569336,12.673999786376953,16.160085678100586,16.614084243774414,17.28641700744629
980,12.27935791015625,15.040213584899902,15.832499504089355,17.16292953491211,15.224356651306152,17.761999130249023,15.657143592834473,16.642000198364258,17.126571655273438,13.093572616577148,13.391141891479492,12.195428848266602,11.859428405761719,16.206787109375,17.11214256286621,15.792642593383789,15.848357200622559,19.04085922241211,17.905073165893555,14.94621467590332,16.380855560302734,15.092572212219238,12.705429077148438,12.24671459197998,10.579928398132324,13.621285438537598,16.69757080078125,16.224071502685547,16.742000579833984,18.963714599609375,16.463642120361328,14.852285385131836,16.278642654418945,15.080498695373535,14.642928123474121,15.515570640563965,15.222001075744629,14.451499938964844,15.235715866088867,18.000429153442383,16.45149803161621,17.95414161682129,16.03807258605957,15.372214317321777,16.32285499572754,11.772428512573242,14.860284805297852,12.794142723083496,12.28842830657959,14.328500747680664,14.165071487426758,15.745071411132812,15.090141296386719,17.802928924560547,17.765071868896484,17.516498565673828,17.073070526123047,17.359785079956055,14.872284889221191,12.049071311950684,11.373571395874023,13.644927978515625,13.71064281463623,16.5516414642334,12.637856483459473,16.250215530395508,16.65921401977539,17.44556999206543
981,12.27935791015625,15.040213584899902,15.832499504089355,17.16292953491211,15.224356651306152,17.761999130249023,15.657143592834473,16.642000198364258,17.126571655273438,13.093572616577148,13.391141891479492,12.195428848266602,11.859428405761719,16.206787109375,17.11214256286621,15.792642593383789,15.848357200622559,19.04085922241211,17.905073165893555,14.94621467590332,16.380855560302734,15.092572212219238,12.705429077148438,12.24671459197998,10.579928398132324,13.621285438537598,16.69757080078125,16.224071502685547,16.742000579833984,18.963714599609375,16.463642120361328,14.852285385131836,16.278642654418945,15.080498695373535,14.642928123474121,15.515570640563965,15.222001075744629,14.451499938964844,15.235715866088867,18.000429153442383,16.45149803161621,17.95414161682129,16.03807258605957,15.372214317321777,16.32285499572754,11.772428512573242,14.860284805297852,12.794142723083496,12.28842830657959,14.328500747680664,14.165071487426758,15.745071411132812,15.090141296386719,17.802928924560547,17.765071868896484,17.516498565673828,17.073070526123047,17.359785079956055,14.872284889221191,12.049071311950684,11.373571395874023,13.644927978515625,13.71064281463623,16.5516414642334,12.637856483459473,16.250215530395508,16.65921401977539,17.44556999206543
